year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3,Cb_dakar_t0,Cb_dakar_t1,Cb_dakar_t2,Cb_dakar_t3,Cb_dakar_t4,Cb_dakar_t5,Cb_dakar_t6
2007,6,1,0,0,12.99211,13.278689504351672,6.103956605157457,-12.836446,-8.172753190162855,-8.876308442621543,168.63403781979977,0.0,0.0,8091,0,0,535.4731951886389,1015.4311692558584,1340.9393553628588,1,0,0,0,0,0,0,0,0,0
2007,6,1,0,15,13.02112,8.047164265666378,10.122850924934722,-12.896065,-24.510845863800917,-9.086857804974574,165.80485115766263,0.0,0.0,8163,0,0,528.2813148277893,1067.0876849592992,1043.3729046370875,1,0,0,0,0,0,0,0,0,0
2007,6,1,0,30,12.993337,22.764751013350548,19.461615759282843,-12.952227,-12.597120297174685,-9.017951664366752,155.93326271186442,0.0,0.0,8496,0,0,523.7715811225269,1031.159832150169,1041.255368672411,1,0,0,0,0,0,0,0,0,0
2007,6,1,0,45,12.965813,10.26664252039999,5.799963276670965,-13.037307,-26.38960362708729,-13.883231533474005,145.7160883280757,0.0,0.0,8559,0,0,516.4066503969666,1087.3724620358573,1066.0856352036403,1,0,0,0,0,0,0,0,0,0
2007,6,1,1,0,12.937976,23.047915227409042,19.954340329181896,-13.093428,-13.608395648606981,-8.596386538385314,131.55172413793105,0.0,0.0,7830,0,0,512.0133786112413,1011.2715497492625,1106.75789109483,1,0,0,0,0,0,0,0,0,0
2007,6,1,1,15,12.938945,21.89476806932324,6.2014014793353684,-13.180413,-8.344517931678908,-20.60344128739377,111.83875968992248,0.0,0.0,5805,0,0,503.3209456730584,1250.140132518078,1006.9095790209884,1,0,0,0,0,0,0,0,0,0
2007,6,1,1,30,13.197728,9.023485206271063,11.203811634849401,-13.458162,-25.651847498520784,-8.316767454725255,90.69375,0.0,0.0,1440,0,0,464.4544810368195,1092.2861191184647,1065.5589878503786,1,0,0,0,0,0,0,0,0,0
2007,6,1,15,30,8.783307,9.02310815582674,7.379597595066099,-12.991792,-10.044012414675805,-23.158647076661325,154.52941176470588,0.0,0.0,306,0,0,820.0421297798308,1026.0325139869635,1025.0575910809896,1,0,0,0,0,0,0,0,0,0
2007,6,1,15,45,8.7841215,6.812442355040791,21.768184689592523,-13.10576,-23.470877444453002,-11.519000098180037,126.39795918367346,0.0,0.0,882,0,0,812.6650399295885,1096.2475616317774,1004.372062003947,1,0,0,0,0,0,0,0,0,0
2007,6,1,16,0,8.785161,8.2019161555904,6.2779997992756975,-13.248353,-24.75602873001782,-25.86572267476468,117.25581395348837,0.0,0.0,1161,0,0,803.6071525612402,1074.633662768858,1312.1808939166197,1,0,0,0,0,0,0,0,0,0
2007,6,1,16,15,8.841327,23.32568718311863,19.825351348688514,-13.336255,-10.552060336397084,-25.317699489067483,110.66363636363636,0.0,0.0,990,0,0,793.0051715355477,1201.450890221091,1008.3469115231995,1,0,0,0,0,0,0,0,0,0
2007,6,1,16,30,8.897842,7.2495818599651205,10.308298439473326,-13.453006,-23.729860848230963,-25.841563202035232,101.4,0.0,0.0,540,0,0,780.6357185940641,1075.13471803522,1032.5020326539259,1,0,0,0,0,0,0,0,0,0
2007,6,1,18,0,11.495164,5.728651856617547,22.073532048337107,-12.979848,-21.506633581062907,-10.073327914494154,103.76923076923077,0.0,0.0,117,0,0,603.7067075026562,1092.588976536058,1129.9177867239985,1,0,0,0,0,0,0,0,0,0
