year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3,Cb_dakar_t0,Cb_dakar_t1,Cb_dakar_t2,Cb_dakar_t3,Cb_dakar_t4,Cb_dakar_t5,Cb_dakar_t6
2008,6,1,0,0,15.254275,23.520257602462898,11.228604828214042,-13.018335,-12.268060858501709,-26.087136666976548,164.015606242497,0.0,0.0,7497,0,0,481.6335466677721,1120.6578651859109,1011.1133723082027,1,0,0,0,0,0,0,0,0,0
2008,6,1,0,15,15.283151,8.035290862673321,6.091015246161946,-13.020476,-8.824578895253772,-10.645726547487815,149.34292866082603,0.0,0.0,7191,0,0,481.78246230340676,1199.3659366265701,1214.6641973332514,1,0,0,0,0,0,0,0,0,0
2008,6,1,0,30,15.0009575,15.254663,7.006333284635545,-13.497631,-13.047667,-9.67972889185355,106.3529411764706,129.7404458598726,0.0,153,5652,0,427.8513339652079,478.5126332871342,1207.1013317397583,1,1,0,0,0,0,0,0,0,0
2008,6,1,0,45,15.196216,6.847911811687277,19.767889818858325,-12.984817,-25.693697044917087,-25.41019503172762,102.66487935656836,0.0,0.0,3357,0,0,484.51841820972766,1253.5898670547908,1013.0307553005146,1,0,0,0,0,0,0,0,0,0
2008,6,1,2,45,13.9046755,13.752241,20.328810528140206,-12.952855,-12.0451975,-9.985361138573634,105.5625,159.26190476190476,0.0,144,378,0,494.744415082452,594.1774964575974,1009.0386038353422,1,1,0,0,0,0,0,0,0,0
2008,6,1,3,0,13.781383,23.481699352750667,23.360308056956626,-12.104754,-11.677088909082023,-21.4097322365885,209.5527950310559,0.0,0.0,1449,0,0,587.2467266665831,1148.5122645881768,1046.427368645759,1,0,0,0,0,0,0,0,0,0
2008,6,1,3,15,13.809931,23.26614136293783,11.373253592354256,-12.106514,-22.458164046005514,-26.513564329709244,224.5108695652174,0.0,0.0,2484,0,0,586.4704759797881,1085.5221376982406,1047.8528920803008,1,0,0,0,0,0,0,0,0,0
2008,6,1,3,30,13.707661,13.809607,10.400660556365967,-13.201342,-12.0775795,-8.355567736015711,117.72222222222223,188.47838616714697,0.0,162,3123,0,473.3517781704305,589.5487936444775,1098.9868720562147,1,1,0,0,0,0,0,0,0,0
2008,6,1,3,45,13.736886,13.838155,22.253048763310872,-13.261479,-12.079337,-10.732380535166872,135.86111111111111,147.65642458100558,0.0,324,3222,0,466.25899563570124,588.7913361581121,1098.0616551523988,1,1,0,0,0,0,0,0,0,0
2008,6,1,4,0,13.7657995,13.895259,9.393427549084926,-13.292549,-12.082853,-24.906797177807018,133.26,112.49618320610686,0.0,450,2358,0,462.2300506353907,587.3249993886809,1002.0934628042892,1,1,0,0,0,0,0,0,0,0
2008,6,1,4,15,13.851804,13.750705,9.68133268871116,-13.32746,-11.900733,-9.00278894252088,111.96,86.78571428571429,0.0,450,126,0,456.3757682508628,609.5295688414071,1076.6625890108503,1,1,0,0,0,0,0,0,0,0
2008,6,1,4,45,13.077404,19.152329223142456,6.561642437941331,-12.841746,-26.525717166544776,-22.4850573978924,145.6818181818182,0.0,0.0,198,0,0,531.5285963971227,1082.0842004378467,1059.417368243754,1,0,0,0,0,0,0,0,0,0
2008,6,1,5,0,13.106064,23.6854297370355,5.967664690911263,-12.872379,-11.25096465052902,-22.843869103880444,134.36111111111111,0.0,0.0,324,0,0,527.3049449826908,1191.4269834984689,1136.4563735164281,1,0,0,0,0,0,0,0,0,0
2008,6,1,5,30,13.022954,5.697621948853194,7.796374417960585,-13.069831,-18.04018082766209,-8.267917394246478,152.3,0.0,0.0,180,0,0,510.7264814100858,1004.8237839707821,1263.8313640807971,1,0,0,0,0,0,0,0,0,0
2008,6,1,5,45,13.0801115,22.465489246315315,10.437865481472311,-13.102393,-11.29607140440012,-26.420672042222996,116.91666666666667,0.0,0.0,216,0,0,505.083714531312,1079.1537771477506,1081.5967708517255,1,0,0,0,0,0,0,0,0,0
2008,6,1,6,15,12.656583,22.84123779412935,8.154553200876352,-13.307532,-12.059341050836341,-26.499127830240578,184.96875,0.0,0.0,288,0,0,504.43127160407516,1067.5072554691283,1224.757476860922,1,0,0,0,0,0,0,0,0,0
2008,6,1,6,30,12.685574,8.714593,22.154930114159527,-13.367276,-18.062311,-11.708950889970602,214.632183908046,134.52380952380952,0.0,783,189,0,497.19367068949623,670.5308618682573,1025.8633733716547,1,1,0,0,0,0,0,0,0,0
2008,6,1,6,45,12.714521,8.715468,7.748665814796957,-13.427005,-18.151205,-25.51863450134023,200.43373493975903,130.8095238095238,0.0,1494,189,0,489.96043568960783,671.4367181551079,1170.5691893022265,1,1,0,0,0,0,0,0,0,0
2008,6,1,7,0,12.743599,8.76785,8.744221,-13.486909,-17.79934,-18.241714,179.76699029126215,153.64,122.63157894736842,1854,225,171,482.70424323187683,662.4630970528955,669.4267150683552,1,1,1,0,0,0,0,0,0,0
2008,6,1,7,15,12.716428,8.796634,8.865975,-13.601177,-17.889666,-19.232134,155.4731707317073,143.5151515151515,141.28148148148148,1845,297,7290,473.1777105200088,659.8780683708362,678.2985018612956,1,1,1,0,0,0,0,0,0,0
2008,6,1,7,30,12.745073,8.825386,8.894904,-13.63198,-17.979986,-19.323845,133.82978723404256,141.17948717948718,131.20165745856355,1692,351,6516,468.72367700883996,657.4488119012866,678.1151414778955,1,1,1,0,0,0,0,0,0,0
2008,6,1,7,45,12.773461,8.82629,8.924173,-13.633801,-18.068897,-19.445688,116.08024691358025,134.42857142857142,119.24369747899159,1458,252,1071,467.0595684463634,658.2394740433579,679.0887444371698,1,1,1,0,0,0,0,0,0,0
2008,6,1,8,0,12.914526,9.061931,6.534781552486548,-13.555799,-19.244915,-22.9548424351925,101.87640449438203,105.27058823529411,0.0,801,765,0,467.4982755681486,657.8178134992311,1089.330902594478,1,1,0,0,0,0,0,0,0,0
2008,6,1,8,15,12.971706,9.367243,9.145295,-13.588572,-18.995848,-19.190481,91.6875,138.4090909090909,125.29310344827586,288,198,522,461.5497746978082,617.5897964805976,647.2167061050459,1,1,1,0,0,0,0,0,0,0
2008,6,1,8,30,9.174288,18.81987946061528,20.96680992816254,-19.282297,-8.17103314488644,-9.334994833795264,148.875,0.0,0.0,1080,0,0,647.1030958346015,1089.5556239264915,1105.8641506959475,1,0,0,0,0,0,0,0,0,0
2008,6,1,8,45,9.202961,23.175959391848636,7.25592322126578,-19.34418,-12.271916405115164,-11.306738696728281,153.3252032520325,0.0,0.0,1107,0,0,646.1574667243173,1087.4865064185037,1067.6028628728536,1,0,0,0,0,0,0,0,0,0
2008,6,1,9,0,9.2036,8.870064,23.535433743993835,-19.404192,-19.622168,-9.95510151593006,136.98425196850394,99.77777777777777,0.0,1143,162,0,648.1803413641395,691.0779554334373,1258.0625993180934,1,1,0,0,0,0,0,0,0,0
2008,6,1,9,15,9.176888,11.622854,20.44726555954284,-19.522505,-11.497925,-25.871479378522576,104.17045454545455,125.28836754643206,0.0,792,9207,0,655.2676415266544,732.1041688026762,1094.79887375636,1,1,0,0,0,0,0,0,0,0
2008,6,1,9,30,9.126809,11.651455,8.871814764565901,-20.061203,-11.556332,-24.6698317923651,132.61702127659575,142.15304606240713,0.0,423,6057,0,682.5601051474009,724.9973124024783,1017.9938095101836,1,1,0,0,0,0,0,0,0,0
2008,6,1,9,45,9.1278305,11.59568,11.034856,-20.151924,-11.610682,-11.754478,139.35526315789474,176.83079847908746,139.07692307692307,684,4734,234,686.5922847191447,722.8282751100081,742.2800292172482,1,1,1,0,0,0,0,0,0,0
2008,6,1,10,0,9.128872,11.456172,21.244090491148413,-20.242764,-11.74644,-25.019597133373026,137.27083333333334,189.955223880597,0.0,864,4824,0,690.7455363987343,717.8267942146019,1078.781768161811,1,1,0,0,0,0,0,0,0,0
2008,6,1,10,15,9.129882,11.428509,7.227391933897164,-20.333603,-11.802128,-26.225154161777382,130.88297872340425,187.55482815057283,0.0,846,5499,0,695.0176000542217,714.2268731367836,1267.2414996378877,1,1,0,0,0,0,0,0,0,0
2008,6,1,10,30,9.158601,11.40087,19.654841392180508,-20.396166,-11.857848,-26.702810877557145,123.79012345679013,182.15650969529085,0.0,729,6498,0,695.2475342362987,710.667668389511,1123.8410396664685,1,1,0,0,0,0,0,0,0,0
2008,6,1,10,45,11.345797,9.131586,20.779440693191432,-11.997825,-20.485207,-10.328424798891785,189.81875,110.5,0.0,7200,504,0,701.0612272377914,702.3967564824137,1012.5943730173555,1,1,0,0,0,0,0,0,0,0
2008,6,1,11,0,11.318211,23.602422247498176,5.947106566035361,-12.053622,-8.424098911029663,-26.467946799407787,184.70169491525425,0.0,0.0,7965,0,0,697.6446523547914,1369.6282678571727,1384.9494522707937,1,0,0,0,0,0,0,0,0,0
2008,6,1,11,15,11.290777,8.276320461769938,6.703246697540435,-12.13791,-24.94616715136507,-9.370767992356797,164.67061356297094,0.0,0.0,8361,0,0,691.6890459953959,1084.4645627730704,1255.040547889132,1,0,0,0,0,0,0,0,0,0
2008,6,1,11,30,11.432672,23.122696800713953,9.179167103222554,-12.288151,-8.17787796270634,-26.5882093393673,138.71272727272728,0.0,0.0,7425,0,0,669.3008309540149,1351.2962402286455,1167.3098174121349,1,0,0,0,0,0,0,0,0,0
2008,6,1,11,45,11.31993,23.511814086532873,10.751561283531183,-12.253794,-11.229323026380355,-26.298192737280413,112.90491283676704,0.0,0.0,5679,0,0,679.4132510003584,1176.7875826836191,1054.1248490351222,1,0,0,0,0,0,0,0,0,0
2008,6,1,12,0,10.9227,11.542752,6.588110369131353,-14.854076,-12.007761,-9.93441395248431,170.53846153846155,93.18374558303887,0.0,234,2547,0,508.17555131046197,688.4826935722117,1222.0326497677072,1,1,0,0,0,0,0,0,0,0
2008,6,1,12,15,10.951667,20.550819764770438,8.304876219150671,-14.942961,-26.378945488446934,-26.1383220644337,158.66666666666666,0.0,0.0,432,0,0,500.16038262879624,1145.1772475778628,1183.100976199662,1,0,0,0,0,0,0,0,0,0
2008,6,1,12,30,11.008839,9.731388,8.66345009003499,-15.033722,-13.176583,-25.477921380557614,136.0,137.89473684210526,0.0,603,171,0,489.46419226488115,724.2890361438691,1101.3491647748767,1,1,0,0,0,0,0,0,0,0
2008,6,1,12,45,11.948317,11.010038,11.349526,-15.826628,-15.150246,-12.426987,200.38095238095238,136.046875,103.1029411764706,189,576,612,355.3560077615334,482.66060308716914,662.0097233264717,1,1,1,0,0,0,0,0,0,0
2008,6,1,13,0,12.005251,11.038767,10.582397,-15.859988,-15.210264,-14.515169,163.04545454545453,150.7093023255814,236.0,396,774,369,348.0589166744102,476.5568555001631,560.2651647309508,1,1,1,0,0,0,0,0,0,0
2008,6,1,13,15,12.034282,11.18974,11.122037,-15.92089,-16.156218,-15.098932,161.86666666666667,186.11111111111111,151.2753623188406,405,486,1242,341.99075531692836,417.1249158637477,475.0234907059693,1,1,1,0,0,0,0,0,0,0
2008,6,1,13,30,12.063323,11.219298,11.178688,-15.981838,-16.275816,-15.13163,162.25,186.16417910447763,155.61111111111111,396,603,1458,335.9704503458617,409.76776795636965,467.7939083759913,1,1,1,0,0,0,0,0,0,0
2008,6,1,13,45,12.148651,11.24816,11.207755,-16.017384,-16.336588,-15.220878,166.71698113207546,201.77777777777777,143.67955801104972,477,729,1629,325.78850244639887,404.67909433266476,459.88110041908584,1,1,1,0,0,0,0,0,0,0
2008,6,1,14,0,12.205765,11.276683,11.264423,-16.051065,-16.367935,-15.253644,148.07272727272726,204.21518987341773,123.09467455621302,495,711,1521,318.46006117558403,400.6327283585464,452.6422100871754,1,1,1,0,0,0,0,0,0,0
2008,6,1,14,15,12.263216,11.277725,11.291716,-16.11425,-16.456385,-15.167916,117.71739130434783,203.5977011494253,122.65168539325843,414,783,1602,309.5788006638345,397.7772394532369,455.08117426123414,1,1,1,0,0,0,0,0,0,0
2008,6,1,14,30,12.349064,11.335176,10.184688,-16.179604,-16.548746,-13.916265,108.0,174.12790697674419,165.09184782608696,180,774,16560,297.8204537748956,388.95706430114495,634.4729028792285,1,1,1,0,0,0,0,0,0,0
2008,6,1,14,45,12.640473,12.378179,11.36411,-16.764633,-16.240831,-16.609781,146.94117647058823,114.47619047619048,152.48717948717947,153,189,702,243.03673807034627,291.8929463245744,384.1942516208391,1,1,1,0,0,0,0,0,0,0
2008,6,1,15,0,12.697694,12.435325,11.393088,-16.798767,-16.27465,-16.670912,132.46666666666667,108.5,125.28571428571429,135,162,567,235.84256760712637,284.5648961542206,379.5071574850087,1,1,1,0,0,0,0,0,0,0
2008,6,1,15,15,12.577088,11.421977,11.407096,-16.25592,-16.731943,-15.408995,107.08695652173913,104.43333333333334,136.80132450331126,207,270,1359,271.5589790073843,374.91858559133516,430.2790289722402,1,1,1,0,0,0,0,0,0,0
2008,6,1,15,30,12.338121,11.436199,11.254532,-15.2669935,-15.498527,-14.293605,213.58139534883722,135.6,180.85714285714286,387,1170,567,355.7331841907777,422.53268261522766,516.1773061746696,1,1,1,0,0,0,0,0,0,0
2008,6,1,15,45,12.224365,11.4932995,10.436287,-15.229757,-15.560834,-13.871983,236.0948275862069,123.5233644859813,166.82382382382383,1044,963,17982,367.9067614272585,413.6428166953844,615.4119966491184,1,1,1,0,0,0,0,0,0,0
2008,6,1,16,0,12.748921,12.22505,11.522862,-16.357979,-15.288406,-15.679993,110.73333333333333,231.3736842105263,106.77922077922078,135,1710,693,249.48278542400152,363.7090717524844,404.46102125286774,1,1,1,0,0,0,0,0,0,0
2008,6,1,16,15,13.175664,12.226078,11.523775,-16.332518,-15.376419,-15.767885,119.31746031746032,189.4579831932773,90.33333333333333,567,2142,162,210.6370841617907,357.5284052040523,399.90366155471196,1,1,1,0,0,0,0,0,0,0
2008,6,1,16,30,13.090073,12.227136,11.736333,-16.325653,-15.464523,-14.555394,218.52298850574712,158.53036437246965,116.83838383838383,1566,2223,891,218.87831540444313,351.4880482488504,457.3571411306612,1,1,1,0,0,0,0,0,0,0
2008,6,1,16,45,13.118173,12.256233,11.968215,-16.298208,-15.525344,-15.095324,236.79505300353358,159.73660714285714,168.1,2547,2016,720,218.0008526756299,344.8946603593031,399.0826466854394,1,1,1,0,0,0,0,0,0,0
2008,6,1,17,0,13.315647,12.370266,10.468297,-16.136202,-15.592069,-14.306401,230.07808564231738,152.00460829493088,114.13037809647979,3573,3906,6903,211.9025920863632,330.42101181210285,583.7713856201286,1,1,1,0,0,0,0,0,0,0
2008,6,1,17,15,13.317246,12.399015,10.581063,-16.254969,-15.623551,-14.370499,224.16869918699186,142.7032967032967,103.16264090177134,4428,4914,5589,203.29901615356744,325.80233123096195,569.5008088690852,1,1,1,0,0,0,0,0,0,0
2008,6,1,17,30,13.373164,11.770268,10.4412985,-16.170479,-15.082159,-14.42045,211.94117647058823,143.4960876369327,96.10810810810811,5661,5751,1998,204.6887216152259,417.12139906610076,579.0605338738137,1,1,1,0,0,0,0,0,0,0
2008,6,1,17,45,13.743003,12.372097,10.498165,-16.052353,-15.739306,-14.510334,207.82202304737515,138.08422664624808,89.65454545454546,7029,5877,495,187.06242479488793,320.73568479932646,568.2995369350846,1,1,1,0,0,0,0,0,0,0
2008,6,1,18,0,13.715196,12.372378,6.040610641999082,-16.109444,-15.768658,-22.472827571260662,191.57240592930444,138.31640058055152,0.0,7893,6201,0,183.94183279597547,318.8724795427455,1108.9486040721033,1,1,0,0,0,0,0,0,0,0
2008,6,1,18,15,13.547103,12.232039,9.465679,-16.362858,-15.876322,-14.7727165,172.9078947368421,144.3033381712627,94.125,7524,6201,144,176.36706787263748,325.47879496111887,653.2319603141456,1,1,1,0,0,0,0,0,0,0
2008,6,1,18,30,13.5197115,12.261082,11.719899,-16.449772,-15.937277,-15.634602,160.93640054127198,159.56796116504853,107.5440414507772,6651,3708,1737,172.52006562493736,319.27204456505547,387.81885150361995,1,1,1,0,0,0,0,0,0,0
2008,6,1,18,45,13.5773535,12.28981,11.778484,-16.484348,-15.968835,-15.814694,148.0015873015873,161.3955773955774,112.11607142857143,5670,3663,1008,165.1989216989216,314.7694057009264,372.48143064385346,1,1,1,0,0,0,0,0,0,0
2008,6,1,19,0,13.803577,12.319245,11.916562,-16.295116,-16.059399,-15.530836,133.35102040816327,147.74170616113744,97.69318181818181,4410,3798,792,162.10104344626484,306.99190672369866,375.30828371443647,1,1,1,0,0,0,0,0,0,0
2008,6,1,19,15,13.832679,12.377133,11.777489,-16.327354,-16.15224,-15.726588,125.87421383647799,130.98275862068965,94.61538461538461,2862,3654,234,157.36033643315255,296.4683327666731,377.2495601459157,1,1,1,0,0,0,0,0,0,0
2008,6,1,19,30,13.888718,12.463037,11.834372,-16.242783,-16.217701,-15.759838,116.31896551724138,120.71061093247589,94.21875,2088,2799,288,160.91803327000727,284.68651964488083,369.96227004286385,1,1,1,0,0,0,0,0,0,0
2008,6,1,19,45,13.91659,12.491467,11.863367,-16.185682,-16.219875,-15.820621,120.10857142857142,111.93333333333334,94.02380952380952,1575,1755,378,164.29560155293495,281.7914216236095,363.90171582423955,1,1,1,0,0,0,0,0,0,0
2008,6,1,20,0,13.973975,12.54795,8.83842130897381,-16.190563,-16.194628,-10.32373468205088,121.9,99.91176470588235,0.0,1350,1224,0,160.46361067628192,277.62699517130665,1015.5482305154312,1,1,0,0,0,0,0,0,0,0
2008,6,1,20,15,14.002632,12.576017,22.23450260335472,-16.192959,-16.167229,-24.957735109832896,106.9,90.89655172413794,0.0,540,522,0,158.61612759895175,276.40954299803315,1149.567237820629,1,1,0,0,0,0,0,0,0,0
2008,6,1,20,30,12.435325,8.939974,9.405430776147732,-16.27465,-11.523651,-26.412398035303415,90.11764705882354,135.65588235294118,0.0,153,15300,0,284.5648961542206,911.4158850868293,1137.534362158442,1,1,0,0,0,0,0,0,0,0
2008,6,1,20,45,8.941074,10.094300236280233,23.254212488264407,-11.693197,-9.136136531624814,-25.569658776918587,133.16338028169014,0.0,0.0,12780,0,0,898.3379141532681,1040.3172350308091,1274.7533657245674,1,0,0,0,0,0,0,0,0,0
2008,6,1,21,0,8.9140415,21.863679814203508,8.23570844682474,-11.80526,-10.49835157227664,-8.779881447231041,131.25996677740864,0.0,0.0,10836,0,0,892.0481409458223,1082.576833578896,1189.3213770370855,1,0,0,0,0,0,0,0,0,0
