year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3,Cb_dakar_t0,Cb_dakar_t1,Cb_dakar_t2,Cb_dakar_t3,Cb_dakar_t4,Cb_dakar_t5,Cb_dakar_t6
2013,6,1,0,0,13.949013,11.964768,10.79072,-16.45636,-17.186913,-15.690838,122.38702460850112,116.81521739130434,147.82429784454604,4023,828,13779,138.40944290025502,307.5021267539635,477.16871780638013,1,1,1,0,0,0,0,0,0,0
2013,6,1,0,15,13.978544,12.02151,11.557411,-16.51853,-17.191328,-18.528587,111.13355048859935,122.06930693069307,121.625,2763,909,216,131.11587783213946,301.1760975970451,369.59589777943006,1,1,1,0,0,0,0,0,0,0
2013,6,1,0,30,14.007187,12.078682,11.502597,-16.520945,-17.225582,-16.383665,98.472049689441,114.5340909090909,97.35064935064935,1449,792,693,128.9349233273523,294.4981638683234,376.1712516612249,1,1,1,0,0,0,0,0,0,0
2013,6,1,0,45,13.97941,12.10783,10.500466,-16.578285,-17.287376,-17.436295,88.75,89.38461538461539,203.35714285714286,144,117,756,126.09754083666404,290.74523445933465,468.83359098888667,1,1,1,0,0,0,0,0,0,0
2013,6,1,1,0,10.472679,10.354318,10.313647,-17.464022,-16.924381,-18.31451,171.86315789473684,135.4949799196787,220.29032258064515,855,8964,558,471.91124910794593,488.6419233580812,498.14486460995886,1,1,1,0,0,0,0,0,0,0
2013,6,1,1,15,10.445528,10.355268,10.28658,-17.55099,-17.012861,-18.40213,142.04225352112675,146.06332992849846,204.71,639,8811,900,475.0161095640178,487.4715298781096,502.93494010921387,1,1,1,0,0,0,0,0,0,0
2013,6,1,1,30,10.418727,10.356912,10.287633,-17.667711,-17.160542,-18.491777,107.23809523809524,159.5823336968375,188.8181818181818,378,8253,1089,478.40277429594266,485.9281974297137,504.8724525812558,1,1,1,0,0,0,0,0,0,0
2013,6,1,1,45,10.505519,10.433899,10.344596,-17.88158,-16.48834,-18.555573,120.5,171.1420996818664,177.73684210526315,306,8487,1197,470.40722850325784,487.93361592572876,500.28146680737746,1,1,1,0,0,0,0,0,0,0
2013,6,1,2,0,10.478444,10.360198,10.346021,-17.96894,-17.4564,-18.675308,117.23076923076923,180.5674273858921,165.952,234,8676,1125,474.39716889091784,484.4198807479037,503.35276213539566,1,1,1,0,0,0,0,0,0,0
2013,6,1,2,15,10.294726,10.375275,10.9128065,-16.596994,-18.767307,-13.840318,175.4518134715026,163.251968503937,156.36153846153846,8685,1143,1170,500.69571196389535,502.9184214481378,577.5119777143466,1,1,1,0,0,0,0,0,0,0
2013,6,1,2,30,10.40924,10.320689,10.940938,-16.81015,-18.913021,-13.841925,164.65070093457945,158.5503875968992,123.85263157894737,7704,1161,855,484.24961071107685,513.3597454948674,575.0917063556736,1,1,1,0,0,0,0,0,0,0
2013,6,1,2,45,10.392638,10.321783,10.070454,-17.844019,-19.00312,-16.612154,111.03636363636363,149.62773722627736,156.30970724191064,495,1233,5841,482.54207110081904,516.3158232899099,524.9197810217939,1,1,1,0,0,0,0,0,0,0
2013,6,1,3,0,10.323219,10.071368,9.382623,-19.123318,-16.700321,-14.855006,124.58653846153847,137.83460076045628,204.60526315789474,936,4734,2394,520.5216168577412,523.2103717319656,657.6062960944657,1,1,1,0,0,0,0,0,0,0
2013,6,1,3,15,10.323945,9.98815,9.564999,-19.183477,-16.783297,-16.464333,108.95081967213115,125.82808716707022,127.0,549,3717,207,522.735512778973,531.0141365049635,583.1242377684537,1,1,1,0,0,0,0,0,0,0
2013,6,1,3,30,10.045462,10.296879,9.620974,-16.904509,-19.271679,-16.46764,116.1076923076923,93.70588235294117,132.03773584905662,2925,153,477,523.0022479669096,529.0192587864826,576.9412704300362,1,1,1,0,0,0,0,0,0,0
2013,6,1,3,45,9.739161,9.621568,9.412082,-17.091307,-16.526278,-15.030056,109.03831417624521,129.15584415584416,167.15457413249212,2349,693,2853,554.9827464386797,575.7102402397223,646.6205631809232,1,1,1,0,0,0,0,0,0,0
2013,6,1,4,0,9.796458,9.62298,9.446488,-17.212776,-16.672852,-18.553335,119.97142857142858,112.94845360824742,131.1818181818182,2205,873,198,547.8035659668732,572.9396638478632,597.779888140677,1,1,1,0,0,0,0,0,0,0
2013,6,1,4,15,9.827892,9.447453,9.413387,-17.539467,-18.642822,-15.174918,122.29810298102981,115.82608695652173,161.33333333333334,3321,207,2592,543.6639292316062,599.6707062099972,640.1959080841715,1,1,1,0,0,0,0,0,0,0
2013,6,1,4,30,9.856587,9.473205,9.413917,-17.6005,-18.435907,-15.232911,120.272,102.44827586206897,151.284046692607,3375,261,2313,540.6098252307877,592.4674669594938,637.7140435600891,1,1,1,0,0,0,0,0,0,0
2013,6,1,4,45,9.885869,9.709679,9.474159,-17.720726,-16.942442,-18.525288,105.45544554455445,123.40495867768595,118.12903225806451,1818,1089,279,537.8638698568442,559.6693777287248,594.1655693380013,1,1,1,0,0,0,0,0,0,0
2013,6,1,5,0,9.709929,9.474803,9.470798,-16.971779,-18.58493,-15.351885,116.17333333333333,112.3030303030303,134.7710280373832,1350,297,1926,559.3256267589938,595.3834287062054,627.0047188230227,1,1,1,0,0,0,0,0,0,0
2013,6,1,5,15,9.683156,9.447453,9.471312,-17.087893,-18.642822,-15.409928,100.22772277227723,111.61904761904762,132.55801104972375,909,189,1629,561.2209297785815,599.6707062099972,624.665298697327,1,1,1,0,0,0,0,0,0,0
2013,6,1,5,30,9.656657,9.499765,9.331970525730785,-17.23352,-15.469507,-24.92924833671531,89.65,123.93835616438356,0.0,180,1314,0,563.2234524579092,619.4085624765069,1008.1759343679026,1,1,0,0,0,0,0,0,0,0
2013,6,1,5,45,9.500583,21.703337662567343,6.080559484058901,-15.556725,-8.307383375886136,-10.340000162165772,111.95959595959596,0.0,0.0,891,0,0,616.0638152043675,1240.1593693352854,1236.3491184400314,1,0,0,0,0,0,0,0,0,0
2013,6,1,6,0,9.529063,13.931318379890232,22.7013512791154,-15.616417,-8.219766746274214,-9.943938523670337,96.9047619047619,0.0,0.0,378,0,0,610.9128798233028,1000.0977475407332,1189.4194889718221,1,0,0,0,0,0,0,0,0,0
2013,6,1,14,15,9.073194,5.879931668431366,21.91795340533522,-14.522269,-26.30905457439638,-23.383653846038964,104.68,0.0,0.0,225,0,0,704.5593539312414,1378.0535009411215,1015.120153314191,1,0,0,0,0,0,0,0,0,0
2013,6,1,14,30,9.018691,9.921320334605149,6.034351352272031,-14.663715,-9.606325805204133,-23.521990043077487,112.17777777777778,0.0,0.0,405,0,0,703.1677476266299,1006.5422407299664,1170.3108610983284,1,0,0,0,0,0,0,0,0,0
