year,month,day,hour,minute,lat1,lat2,lat3,lon1,lon2,lon3,wp1,wp2,wp3,size1,size2,size3,d1,d2,d3,mask1,mask2,mask3,Cb_dakar_t0,Cb_dakar_t1,Cb_dakar_t2,Cb_dakar_t3,Cb_dakar_t4,Cb_dakar_t5,Cb_dakar_t6
2017,6,1,14,30,10.733897,5.981622180627436,18.2846924150179,-12.653285,-21.167376431559376,-8.624067447451658,101.28571428571429,0.0,0.0,126,0,0,684.598397775771,1052.0636371707506,1022.6920188912591,1,0,0,0,0,0,0,0,0,0
2017,6,1,14,45,10.762177,22.618831655776702,23.01439092505766,-12.683298,-22.24707999699816,-23.95282743186929,138.61702127659575,0.0,0.0,423,0,0,680.0616030018844,1012.4328522600526,1147.080653491858,1,0,0,0,0,0,0,0,0,0
2017,6,1,15,0,10.790659,6.30940499502003,5.719078346053057,-12.7419,-11.394399736705246,-20.860682774501477,145.34567901234567,0.0,0.0,729,0,0,673.1480982023407,1146.2645475407726,1067.0175650588205,1,0,0,0,0,0,0,0,0,0
2017,6,1,15,15,10.791434,7.592235672692641,6.779069604926802,-12.827884,-9.141512707935753,-8.872549038908613,138.375,0.0,0.0,1080,0,0,666.0222855886402,1204.7490123664425,1288.046239819192,1,0,0,0,0,0,0,0,0,0
2017,6,1,15,30,10.931483,5.883586409619824,6.619110267686119,-12.806374,-12.81249788989652,-11.43821142303572,165.57333333333332,0.0,0.0,2025,0,0,657.6110881923561,1106.1261019423946,1115.3551818650603,1,0,0,0,0,0,0,0,0,0
2017,6,1,15,45,10.875879,10.4506445,5.972431163501045,-12.860868,-12.26833,-23.55153980999971,134.02654867256638,102.06666666666666,0.0,3051,270,0,657.1247607834672,737.0360539582068,1177.8478353365133,1,1,0,0,0,0,0,0,0,0
2017,6,1,16,0,10.989182,10.450843,9.07969,-12.981427,-12.296809,-11.642022,132.19254658385094,106.26666666666667,109.5,2898,405,126,638.9260273455056,734.6596284277217,891.2288503324729,1,1,1,0,0,0,0,0,0,0
2017,6,1,16,15,10.877346,10.3682575,9.135277,-13.032925,-12.464047,-11.644149,121.18153846153847,140.1216216216216,128.67142857142858,2925,666,630,642.9541797290271,727.0360142857456,886.6851386601863,1,1,1,0,0,0,0,0,0,0
2017,6,1,16,30,10.905209,10.312995,9.162903,-13.005742,-12.547048,-11.616962,99.03664921465969,126.03680981595092,112.97297297297297,1719,1467,1332,643.0956623020993,724.5138558216496,886.6352576247127,1,1,1,0,0,0,0,0,0,0
2017,6,1,16,45,10.907788,10.201584,10.417303,-13.293024,-12.598886,-11.584,89.75925925925925,119.08021390374331,152.73529411764707,486,1683,306,619.8156472256024,728.9323100618225,797.5426328316494,1,1,1,0,0,0,0,0,0,0
2017,6,1,17,0,10.908314,10.118401,10.417303,-13.350551,-12.680606,-11.584,122.05932203389831,117.4918918918919,138.3763440860215,1062,1665,837,615.2369494220442,729.0404626051079,797.5426328316494,1,1,1,0,0,0,0,0,0,0
2017,6,1,17,15,10.853198,10.062891,10.557475,-13.462625,-12.735008,-11.618675,115.89655172413794,124.13963963963964,116.41592920353982,1305,1998,1017,610.8084167772419,729.2455811496344,785.1232331790076,1,1,1,0,0,0,0,0,0,0
2017,6,1,17,30,10.769769,10.06384,10.641668,-13.544453,-12.849327,-11.650864,121.74380165289256,121.55797101449275,104.46428571428571,1089,2484,756,611.2078190446397,720.4781474769745,776.727163262041,1,1,1,0,0,0,0,0,0,0
2017,6,1,17,45,10.714397,10.4587145,9.899442,-13.627776,-13.240859,-13.241846,101.29464285714286,119.36170212765957,119.85714285714286,1008,423,126,609.4653214463233,659.137338242698,705.3667561240201,1,1,1,0,0,0,0,0,0,0
2017,6,1,18,0,9.814437,10.084451,7.073818653926725,-13.094696,-11.910167,-11.032138314643932,111.56435643564356,112.72151898734177,0.0,4545,711,0,723.0134205561052,793.309964817164,1102.3593931927564,1,1,0,0,0,0,0,0,0,0
2017,6,1,18,15,10.549211,10.223952,8.58464887038144,-13.964488,-11.887916,-9.82294638203549,128.96200980392157,103.92391304347827,0.0,7344,828,0,599.2886982810593,785.072308365352,1075.7596055224308,1,1,0,0,0,0,0,0,0,0
